# X^3 + Y^3 = A^4 + B^4
# primitive nontrivial, X>=Y>0, A>=B>0, gcd(X,Y,A,B)=1
# sum branch, A,B <= 10^7
# n=7629
X,Y,A,B
1310989401,40310825,5965975,5604199
1261411291,469371221,5789412,5605194
1359886945,720922048,6600919,5610692
1185936453,1157531405,6870151,5610949
1581596245,1385071341,8659115,5611269
1746106065,419557048,8145852,5615749
1774295985,376302488,8254522,5618239
1450791176,969086321,7380324,5618941
1286959733,969941805,6724967,5621639
1606521313,62697984,7490150,5622093
1807515720,168619121,8371325,5622112
1685405170,35573561,7845354,5622345
1939481557,816201069,9093403,5625717
1966104815,1030924993,9365634,5626008
1347656737,87354784,6165346,5628157
1505977025,1107123456,7831652,5638225
1442334321,777682705,7041705,5640391
1985380157,804559509,9253511,5643803
1286924520,171281953,5780836,5650809
1534478411,389393845,7174404,5655180
1502559496,1170873121,7938196,5660473
1367216992,82219489,6253366,5661133
1585713381,95850605,7375189,5664425
1254624512,444982769,5667491,5666868
1465623025,428960896,6844630,5668337
1878799024,302630113,8661133,5668390
1564601929,1275159143,8353506,5670840
2008532353,876806680,9378812,5678239
2155719767,225582169,9736272,5683314
1558440997,507645469,7316101,5693653
2190914425,164399498,9864606,5694783
1756292393,1405472985,9192463,5696783
1454458993,5370960,6705566,5699217
1508329713,47213360,6981772,5699939
1338817049,256891402,6073434,5700633
1745060761,1663627031,9702498,5701104
1283235432,245035889,5711842,5710511
2154546265,853046793,9887337,5713183
1563979073,1150085880,8088562,5714453
1071031081,1006527561,5857579,5720727
1353574961,1352869800,7894196,5722675
1698134049,719275448,8047673,5725280
1754667000,271511521,8119788,5726665
1593550113,709047320,7592003,5733902
1459989713,771426504,7062766,5736455
1515837815,1261563193,8147754,5737668
1888155640,819407313,8871173,5743728
1487829952,560310609,6984603,5745196
1811258113,1601163960,9728082,5747419
1471502561,627973656,6956908,5747849
1983842456,704286881,9167744,5749863
1757781501,986902901,8532029,5750119
1395917855,212456593,6356136,5755686
2060368512,531527969,9396089,5761856
1329647889,859936952,6586436,5765237
1238756056,1033213041,6599619,5767948
1539861425,167734736,7102465,5773746
2153067629,1000269317,9967317,5774497
1984832477,602101157,9121065,5780401
1555754831,876654865,7591914,5781390
1423778779,377620613,6532266,5784090
1497614685,1027848293,7589657,5793679
1971437969,508643832,9035831,5794822
1430079218,1091203705,7459143,5795754
2124405437,286400229,9596179,5799413
1820336266,52644905,8365992,5802345
1913943169,1549864272,9898309,5803794
1504639073,1496935560,8659424,5808023
2057940547,63072749,9330012,5808534
1969453744,116236417,8978911,5811772
1212176665,1002926663,6371058,5813682
1909669224,835756817,8943046,5825303
1566719409,240240832,7212097,5828502
1435043851,284392181,6532548,5832432
1520222448,947149409,7522708,5836585
1428027933,498576389,6578135,5840521
1394512777,1342655234,7935312,5844999
1361884545,740654408,6480652,5846431
1164895704,1142532193,6603245,5849742
1384350337,688986352,6520784,5851105
1392345097,189756839,6254436,5855826
1915560218,476755369,8784135,5865252
1525178824,1235895697,8073686,5869129
1364011265,184533848,6067942,5871333
2012862353,1365030320,9874308,5876053
1353696949,1334468637,7779027,5879791
1432234016,1346629121,8042294,5881509
2130747608,30454625,9594938,5883501
1571540017,765120984,7480056,5884019
1758438325,71219613,8068191,5885891
1475771493,476465005,6785423,5888589
1780301089,578301407,8248896,5892996
1650787201,15649576,7574782,5893499
1368246721,545528536,6240944,5893969
2068499909,17075563,9349110,5898732
1474644689,866167392,7170119,5902166
1353861821,74347891,5963442,5906712
1423636322,1203245977,7639635,5911296
1669993360,132744721,7657240,5912309
2132614433,18765264,9594947,5914430
1339655441,939889496,6696309,5914708
1507855217,151094904,6854422,5915281
1660636297,228289319,7616916,5916606
1437044304,470775793,6554510,5917617
2034955325,515127283,9254574,5919816
1322833265,1234667048,7380078,5922641
1411693945,714136826,6640515,5925768
2034466968,1112511169,9619910,5926389
1417807512,1044103457,7244615,5926508
1556187085,1202627893,8085323,5927477
1997014481,89971496,9056738,5930439
1736441385,1641040553,9577697,5934469
2088019360,248759281,9420764,5936605
1623956432,1148427249,8214301,5939552
1872172859,421015333,8567670,5944086
1962061272,738919697,9049781,5945320
1247246177,972721464,6333229,5948206
2127449009,84176528,9565710,5954047
1603966368,511134065,7402276,5955203
1377110089,933714962,6822444,5956857
2074887017,1135946962,9777423,5957340
1187669841,1116726016,6521084,5957403
1702328977,702896592,7959594,5965705
1358876673,517287280,6091902,5970149
1367286369,1171762817,7334663,5970641
1674598865,1090800888,8290043,5970656
1293896849,1037221608,6695890,5971913
1888681377,304244224,8607608,5976537
1275917009,1202409393,7093013,5986525
1310379201,753671560,6107055,5989724
1308305563,1142188949,7028580,5991906
1630250213,510188589,7505045,5996473
1279592183,1079667817,6737430,5996730
1145767993,1144637145,6427281,6001541
2137042784,597487793,9650241,6005090
1868060513,719745464,8644014,6014765
1495051488,847638289,7169148,6015115
1432412041,287402521,6373781,6018859
1553810417,29328319,7026918,6019908
1116335048,1095084609,6095942,6031595
1584016649,173718802,7177929,6033432
2064505207,208645097,9300690,6034014
1635972925,1632481093,9273281,6043687
1976922529,1534264512,9999782,6048861
1466292449,469786952,6613837,6053442
1601913157,1459132139,8754672,6053622
1642290881,971115416,7953402,6054667
2071839441,818414216,9486112,6054853
1672192657,1165639489,8371801,6058637
1844113193,1607356425,9760363,6060167
1644319440,595805473,7583043,6062498
1687097009,649570232,7807507,6073056
1621372393,793667015,7637076,6073278
1567644960,195995873,7066637,6079754
1447974139,594193973,6583500,6080634
1610880616,203310145,7287070,6082517
2036830981,480353531,9207144,6089184
1468000081,1162679056,7610917,6094816
1942300369,1538494657,9894181,6101071
1284944465,1004595288,6466981,6101924
1751246560,1677573153,9659276,6102393
1506903841,801842536,7104391,6105848
1737914160,577097713,7976044,6110499
1413114439,262582457,6152832,6124284
1700232657,160271272,7697861,6125340
1227186504,1136705297,6603224,6133963
1592188401,1255706401,8232911,6140859
1528312445,1321121971,8166684,6146610
1303301985,930001768,6307074,6155603
1463234497,1134674424,7496272,6155823
1460209605,486920861,6507103,6155905
1525208865,632250856,6968510,6163011
1438616385,440296496,6334955,6173138
1712446625,687548408,7896867,6179186
1732275992,87547809,7820189,6180226
1987481698,347099465,8953197,6188766
1473289865,505377946,6563355,6193338
1544087709,337686437,6885907,6193747
1982002325,574838301,8980007,6195155
1828641329,1502153832,9466508,6195763
1849935792,1033226417,8785790,6197951
1496294888,1275538545,7924931,6203468
1854827481,1217471545,9048511,6204885
1528644845,1465153603,8505984,6205098
1626541512,557122369,7396046,6206571
1495817825,435397713,6638219,6210407
1448120577,1057852049,7229447,6211843
1563554416,43753441,6942067,6223342
1674624504,501002657,7591847,6223424
1844720784,867336673,8579358,6236045
1793103976,1341394321,9033178,6244553
1622979368,943815585,7740263,6250492
1866027841,603128865,8487735,6251167
2088473665,291318081,9338615,6252711
1583589016,511337185,7120630,6258419
1494958065,253226176,6531535,6261726
1726681370,153201433,7752597,6263628
1889279906,808985641,8699733,6269214
1870389307,686809637,8540370,6271842
1526347505,961600248,7336753,6272234
1911982869,1654896893,9991495,6280427
1680035153,1510433455,9024072,6280992
1506638705,591906176,6744780,6282493
1375534705,1102154248,6985234,6285329
1950095441,1183932216,9310361,6286226
1533618337,614421184,6900263,6296644
1859188897,993226024,8739518,6297181
1609091753,1378735769,8496837,6299485
1456272490,1017331673,7116471,6301134
1949225249,786578072,8913746,6304323
1408360705,847663048,6527717,6311494
1576169618,1130241289,7835268,6315255
1928285147,1309074469,9403584,6318456
2127843549,1051304453,9793801,6320455
1554348328,1206406065,7909183,6322554
1697120467,1031630429,8135922,6328956
1443644685,913914293,6822413,6330067
2037040648,307795809,9105256,6333015
1765081873,1227641664,8698670,6347991
1289262289,1082668488,6490439,6361290
2034847432,519618577,9123268,6361675
1585503213,568362005,7092113,6363113
1781998097,1164769032,8649800,6364789
1506700157,1033737989,7326893,6366813
1948497586,174470105,8711196,6368115
1461325457,569077152,6381355,6370168
1954951409,199384257,8738177,6372653
1876523505,671867768,8515952,6375139
1412918632,798966657,6396191,6380100
1707399289,388343762,7617672,6391323
1598288781,840610181,7404193,6393971
1538454424,956062273,7302065,6394664
1502121489,876637057,6979051,6412287
1907402673,628293800,8608129,6418034
1639390880,1567788833,8996861,6428442
1815839273,1770334855,9950556,6451158
1694047441,740456591,7710858,6451494
1860042960,948019313,8629039,6461354
2223525640,156556033,9807679,6462728
1765109440,60639633,7821246,6474871
1878468521,208112890,8357913,6475020
1720383041,1423971345,8880115,6477881
1802253241,573256466,8088846,6478263
1486399496,1260628545,7703866,6481685
1489085401,1211001081,7581543,6489811
1921906397,1113359237,9047157,6494915
1964619553,1013088720,9094663,6496536
1606443645,848553701,7383607,6499495
2149707085,337990213,9511837,6501937
1486439832,1059156929,7198024,6502703
1874029753,1417453010,9348402,6506313
1353249009,1129515073,6791295,6506317
1523391097,1052200153,7339295,6512485
1867739459,433988077,8317854,6522996
1691771785,478532306,7485036,6525015
1993862241,61553080,8840233,6531060
1869206105,48834178,8283171,6534744
1952961514,187505417,8662731,6535038
1542609472,819707409,6996898,6535959
1512251234,1258117273,7754520,6543981
2200887040,481241793,9722466,6546869
1578327981,273595045,6773885,6555489
1716752389,896994477,7917173,6560463
1860607225,944240903,8581692,6566628
1962741313,878450824,8936900,6567281
2264292768,447165745,9958848,6569011
2070066451,688523549,9252240,6575070
2081975733,480231965,9232301,6576209
2252843581,217408501,9891281,6577717
1764863304,1318416817,8766714,6586559
2124268849,400976337,9385881,6593129
2120825416,804063505,9506635,6594592
2162038449,1035240448,9826305,6595786
1537057873,769571664,6839720,6600987
1434004568,1178388305,7194036,6607973
1299632849,1212879992,6746361,6609058
1768369065,578811913,7854231,6618043
2081368189,799553061,9339355,6619395
2031161265,1319227456,9671039,6626430
2172561881,228459369,9552805,6635645
1911187897,1570850714,9717453,6636888
1727486657,1182450584,8351624,6639633
1921154001,744658040,8635120,6639749
1511403368,1126804209,7360816,6643165
1594109104,1239584113,7953041,6649430
1552206217,595587434,6674283,6659406
1654299264,953600113,7651261,6659940
1405231953,1314162944,7442009,6668210
1701635282,896495257,7782960,6669309
1600747217,990258319,7445046,6687786
2124161554,76747577,9330537,6692034
1994716673,60794880,8775551,6692752
1666713745,828459256,7516186,6693385
1475081425,1201095448,7358213,6696428
1565541768,1412351329,8254308,6697495
2120479520,1139102433,9738893,6701462
1682104402,191398409,7234326,6710259
1888391272,1146438769,8877832,6711421
1560626344,691909281,6771950,6711645
1753585432,82410609,7615377,6712046
2051865485,342053061,9029303,6713845
1449657256,1388845761,7795403,6714498
1434205521,1357784336,7644844,6718619
1702420817,793074912,7630235,6723236
1769137937,292957104,7700138,6726121
1766009325,1161712853,8416249,6735599
1671772577,545452584,7257767,6736936
1626618377,1193823609,7922683,6741389
1640408209,42668568,6957705,6745834
1758625921,1624493856,9351894,6750971
1744600869,947673517,7993629,6751711
1628569824,782249233,7210263,6765670
1662476072,283410177,7084322,6768475
1711527045,229410413,7347269,6778799
1663603121,1455832376,8641793,6779538
1987433234,679731337,8817096,6785943
1799170429,468924853,7852925,6788777
1822366805,241985803,7923066,6790002
1848837169,982488208,8462945,6800242
1888352929,433181232,8266022,6806499
2050330513,1054876264,9351125,6806836
1664663385,1260535561,8175165,6808771
1834157569,1214654257,8728717,6815297
1581591409,1158720312,7609812,6816131
1727750241,222537920,7405655,6817892
2131132833,419860600,9331623,6825392
1656464194,1290321017,8199606,6827607
1960718498,1404441865,9496704,6828537
1576959977,1246099737,7788025,6831209
1992112877,1607404867,9969558,6833100
1911675601,1156056016,8922308,6843899
2143460929,372322608,9367957,6847110
1667651453,537705269,7123295,6863109
1642859281,393648721,6905203,6865331
1788606145,1166756833,8443471,6870121
1691161233,619874680,7302123,6873292
1896276104,1457589777,9361556,6875701
2087066561,1187861601,9608071,6883393
1745719168,1146024945,8224028,6887901
1943386781,67938501,8441731,6896117
1684062121,549986810,7193763,6898230
1851975187,910717517,8341302,6899670
1928464080,774766993,8560341,6900292
1647462208,1052348065,7618622,6900829
1604574177,1070521472,7454903,6902060
2041039073,1045375560,9266419,6904006
1790869765,1605472763,9339744,6904524
1864434505,726904953,8228163,6911173
1829592736,1121656401,8512662,6913369
1581562821,991853581,7165547,6921783
2009485261,1230590771,9361596,6923112
1678486392,375340609,7057124,6926223
1472059613,1365517125,7653287,6929191
1612260145,1377917128,8191073,6929338
1890286069,792728893,8367265,6963227
1642255617,763229704,7086079,6964356
2067584593,544503520,9025829,6972524
1806002457,1309467497,8715895,6973561
2039147593,205083794,8845020,6975111
1945606033,193129680,8399433,6995402
1610692255,1120426433,7514454,6996846
1710711751,557828249,7253670,7007730
1904091413,279230045,8193771,7012127
1989531400,1655905041,9999300,7012619
1815596992,1387194177,8882133,7021270
1933974653,604220309,8417997,7022945
1865853065,59631658,7981071,7027272
1717902817,1639772808,9157555,7032810
2090817057,659645552,9137770,7039043
1684289477,1018701773,7624595,7039455
2040531800,620525681,8900448,7042435
1475808202,1383225929,7635516,7043937
2257258232,68575569,9746836,7054309
2097029448,1255776529,9664680,7055029
2029268209,26049072,8755758,7056271
1921816721,1023625736,8685618,7056439
1803852392,764135697,7869865,7056734
1908456029,951657317,8538747,7068917
1998646223,274524385,8613984,7070154
1965863440,1129364881,8991064,7073045
1950570960,126432161,8373722,7075805
2225140485,365643773,9610853,7095109
1870367858,1657077625,9617898,7096569
1493203784,1281908657,7337619,7097132
1906790885,781511661,8354945,7097347
1833694121,427866281,7801299,7099207
1910774864,1440751793,9279745,7107174
2075113424,614997057,9018766,7107797
2226338968,160395985,9597242,7109959
1879996954,845394953,8276898,7110075
2131043712,539702129,9234691,7114796
1603440077,1146030069,7440173,7115443
1730105921,1147544216,8013584,7117233
2298730552,106694497,9892454,7121005
1931509201,1164825201,8875881,7126903
1807892145,910071728,7988947,7133444
1543385729,1164544577,7182207,7137169
